score,file,rewrite_prompt
0.044950645,./gpt_bigram.csv,Revise this essay on the possibility of a Beatles reunion to fit the tone of a debt recovery letter from Wan Shou Shan.
0.044956308,./gpt_bigram.csv,Revise for a wiser concept.
0.044970363,./gpt_bigram.csv,Transform the given text into a professional email focusing on progressive agriculture.
0.045043275,./gpt_bigram.csv,"***""Put more focus on human communication in this Japanese derivative.""***"
0.045049857,./gpt_bigram.csv,Revise this as a sentence of a similar kind.
0.045110058,./gpt_bigram.csv,Could you please rephrase the process as if it were a story being told?
0.04511869,./gpt_bigram.csv,Revise a letter from financial statements.
0.045146108,./gpt_bigram.csv,Rewrite this analysis report from a different perspective.
0.04515842,./gpt_bigram.csv,Transform the text into a dialogue suitable for the western genre.
0.04518713,./gpt_bigram.csv,Enhance these sentences to make them more admirable.
0.04523538,./gpt_bigram.csv,Please rephrase the text in a style reminiscent of 19th-century Gothic literature.
0.045237757,./gpt_bigram.csv,Rewrite the essay that you had heard presented by Routledge to convey a lighter tone.
0.045294404,./gpt_bigram.csv,Revise a TED-Ed lesson.
0.04531085,./gpt_bigram.csv,Enhance the inclusion of a beloved character in the narrative.
0.045315154,./gpt_bigram.csv,Enhance the clarity of humor in the text.
0.045333058,./gpt_bigram.csv,Revise this paragraph extensively.
0.045335017,./gpt_bigram.csv,Revitalize it with a Shakespearean soliloquy added.
0.045389596,./gpt_bigram.csv,"Edit the text as a member of the Order of the Eastern Star, following the guidelines of your revered Annie Besant."
0.045397807,./gpt_bigram.csv,Revise this style.
0.04542911,./gpt_bigram.csv,"Rewrite the essay ""The Accountant's Discovery of the War Spy Thriller"" from the perspective of a pet."
0.045429707,./gpt_bigram.csv,Revamp a poem.
0.045448773,./gpt_bigram.csv,Rewrite this passage in a playful tone.
0.045459718,./gpt_bigram.csv,Revise the terms used in paragraphs 1.e.1 up to the section on Sergeant Troy.
0.045481965,./gpt_bigram.csv,Transform this into a delightful message.
0.04548939,./gpt_bigram.csv,Transform the essay into a philosophical debate.
0.04552155,./gpt_bigram.csv,Please expand one of the Renaissance texts significantly.
0.045521624,./gpt_bigram.csv,Transform this passage into a soliloquy in the style of William Shakespeare.
0.045541722,./gpt_bigram.csv,Revise the concept of Mrs.
0.04554549,./gpt_bigram.csv,Rewrite the English lyrics of a song!
0.045552272,./gpt_bigram.csv,Rephrase a sentence while maintaining its core meaning to emphasize the beauty found solely in what truly matters.
0.04555346,./gpt_bigram.csv,Transform the text into a love letter and swap out nautical terms for more romantic language. Rewrite the text in first person and include vivid imagery and a romantic tone.
0.045566875,./gpt_bigram.csv,Translate this sentence.
0.045577716,./gpt_bigram.csv,Reconstruct the original text and ensure it remains unchanged to the best of your ability.
0.045582406,./gpt_bigram.csv,"Rewrite a simple sentence using ""thou."""
0.04558585,./gpt_bigram.csv,Rewrite in the most straightforward way.
0.045644313,./gpt_bigram.csv,Paraphrase this to satisfy the doctor.
0.045670755,./gpt_bigram.csv,Rewrite the introduction of a poem as if calling out to the heart of the world.
0.045677487,./gpt_bigram.csv,Transform the given text into a classical sonnet.
0.045694012,./gpt_bigram.csv,Transform this into a formal essay.
0.045724485,./gpt_bigram.csv,Could you please provide a clearer prompt?
0.045743983,./gpt_bigram.csv,Revamp a poet's reflection.
0.04574789,./gpt_bigram.csv,Rewrite this story from the perspective of St. Congan.
0.045765333,./gpt_bigram.csv,Transform this text into a beautiful ancient Egyptian hieroglyphic message in relation to him.
0.045787647,./gpt_bigram.csv,Edit this as a historian's record
0.045812324,./gpt_bigram.csv,Rewrite the given text using only emojis to give it a more scientific tone. Imagine this as a story told by a detective to his son. Frame this discussion as if it were a deduction.
0.045813594,./gpt_bigram.csv,Edit: It follows a letter of spirit.
0.04591245,./gpt_bigram.csv,Rewrite the text about high energy levels.
0.045962896,./gpt_bigram.csv,"Improve the tone of the government cover by making it less slapstick, while still presenting it as a lesson plan."
0.045968898,./gpt_bigram.csv,Rewrite the love letter from the bushmen.
0.045983125,./gpt_bigram.csv,Rewrite this in Norman style.
0.045992516,./gpt_bigram.csv,Revise a conclusion for polish.
0.04603358,./gpt_bigram.csv,Revise the essay about a superhero.
0.046049096,./gpt_bigram.csv,Enhance this to be more lighthearted and engaging.
0.04605234,./gpt_bigram.csv,Revise it based on the sentence structures at the end.
0.046060648,./gpt_bigram.csv,Clarify the English war correspondent and standardize it.
0.046073493,./gpt_bigram.csv,Rewrite this as a Victorian-era love letter.
0.046082854,./gpt_bigram.csv,Make it more charming
0.046085857,./gpt_bigram.csv,Enhance the clarity and witty banter between two siblings retelling their adventure sailing on the Seville; write the essay with a focus on vivid details.
0.046093058,./gpt_bigram.csv,"Rewrite the passage as: ""The correspondents unshipped once more, creating suspense. It highlighted the celebrated physician's narrow yet uplifting journey."""
0.04611913,./gpt_bigram.csv,Transform this into a profound statement.
0.046120103,./gpt_bigram.csv,"Rewrite this as ""Revise the passage as if it were a letter from the father in the story to gain insight into human nature."""
0.046123352,./gpt_bigram.csv,Alter it quickly.
0.046149697,./gpt_bigram.csv,Modify one of Tolkien's works.
0.04616271,./gpt_bigram.csv,"Transform the text from a business travel theme into a luxurious product narrative, highlighting the abuse of power and the influence of wealth in the essay."
0.04617951,./gpt_bigram.csv,"Rewrite the text to convey the idea: ""Transform the passage into praise for its vivid description as the voice suddenly became the focal point in the midst of chaos."""
0.0461884,./gpt_bigram.csv,"Please improve this translation: ""He gasped in shock."""
0.046217117,./gpt_bigram.csv,Revise this as if it were a waxing moon.
0.04623935,./gpt_bigram.csv,Rewrite this with a touch of artful modesty.
0.046260294,./gpt_bigram.csv,Edit this sentence please.
0.046280313,./gpt_bigram.csv,Transform this directly.
0.046288528,./gpt_bigram.csv,Modernize this into a more whimsical tone.
0.04630205,./gpt_bigram.csv,Revitalize the following text to capture the essence of British beat poetry slam.
0.046306588,./gpt_bigram.csv,Transform the text into a format suitable for submission to Routledge.
0.046323784,./gpt_bigram.csv,Rewrite the dialogue spoken by the character's mouth.
0.046324015,./gpt_bigram.csv,Rewrite the essay by focusing on the contrast between the atmosphere in the shadows and the air in Kensington.
0.046328805,./gpt_bigram.csv,"Please infuse this text with wisdom and evoke the emotions felt as the Cossacks journeyed through the Project Gutenberg eBook of ""Queen."""
0.046333447,./gpt_bigram.csv,Revise a historical account.
0.046375435,./gpt_bigram.csv,Rewrite it with a happy tone.
0.04637618,./gpt_bigram.csv,Revise a welcoming speech by Anna Warner.
0.04639663,./gpt_bigram.csv,Rewrite the essay series specified in the text into a coherent set of ethical guidelines for creating small waterfalls.
0.046397123,./gpt_bigram.csv,"Edit a letter addressing a ""dear daughter."""
0.046409536,./gpt_bigram.csv,Revise a college acceptance letter.
0.046427768,./gpt_bigram.csv,Rewrite it in a simpler way.
0.04643392,./gpt_bigram.csv,Edit the molecule's testimony for accuracy.
0.046469383,./gpt_bigram.csv,Rewrite the essay as a speech.
0.046472996,./gpt_bigram.csv,Rewrite an essay on the implied warranties of north-easterly gales into a heartfelt letter from a king on a journey of survival.
0.046500955,./gpt_bigram.csv,Rewrite this arrogantly.
0.04654355,./gpt_bigram.csv,Rewrite a Shakespearean sonnet.
0.046554178,./gpt_bigram.csv,"Rewrite this as if it were an explanation to assist her with her strategies, and omit any vague desires."
0.046556298,./gpt_bigram.csv,Reconstruct the essay as a series of sentences.
0.04656484,./gpt_bigram.csv,"Transform or rewrite this piece of text into advice for the artists!

""Revamp this for the canvas!""

"
0.046595104,./gpt_bigram.csv,Rewrite the letter.
0.04660685,./gpt_bigram.csv,"""Consider changing this if possible."""
0.04661947,./gpt_bigram.csv,"Rewrite the text as ""a book and its heart."""
0.046623964,./gpt_bigram.csv,"Transform an essay into a speech by email, highlighting the wear and tear it undergoes when controlled by Routledge during a war."
0.04662539,./gpt_bigram.csv,Rewrite the essay as a concise format for submission.
0.046630196,./gpt_bigram.csv,"Rewrite this passage as a diary entry, portraying it as wise advice from a tree near Shimbashi Station."
0.046630558,./gpt_bigram.csv,Rephrase it in informal language.
0.046654146,./gpt_bigram.csv,Modify this text to discuss the event from a philosophical perspective on the theme of donating fortune-telling cards.
0.04665761,./gpt_bigram.csv,Could you please translate this text into a more casual tone?
0.046676937,./gpt_bigram.csv,Paraphrase a text to make it less complex or more easily understandable.
0.04670295,./gpt_bigram.csv,Transform it as if you are creating a photo essay from the Victorian era.
0.046718482,./gpt_bigram.csv,"Change this story so it is not about the hidden message from the superhero perspective, but rather about characters finding better chances to come together."
0.046745237,./gpt_bigram.csv,Rewrite this with a twist.
0.04676652,./gpt_bigram.csv,Transform the topic to focus on the role of molecules in civilization.
0.046771526,./gpt_bigram.csv,Rewrite a passage to depict a heartfelt reunion concert as part of a romantic narrative.
0.046811264,./gpt_bigram.csv,Revise this selection of her finest humorous literature into a formal assessment.
0.04683036,./gpt_bigram.csv,Rewrite this from memory.
0.04684167,./gpt_bigram.csv,"Transform the text ""Improve readability of interactive art began this into a love letter of the book--hold on a tolstoi"" into ""Transform this text into a love letter to a book lover, focusing on the works of Tolstoy."""
0.046893194,./gpt_bigram.csv,Revise this as if recounting a traveler's adventure that I've eagerly awaited.
0.046896566,./gpt_bigram.csv,Transform the text into an impersonal tone and focus on the saga of the predominant drug issue in the United States as an American consul with subdued emotions.
0.04692379,./gpt_bigram.csv,Rewrite a conversation between a group of pink ribbons and a character speaking in medieval English.
0.046956785,./gpt_bigram.csv,Revise this for unreliable narration.
0.04697569,./gpt_bigram.csv,Enhance the essay by providing more detail about the historical significance of tunics in ancient civilizations.
0.047063652,./gpt_bigram.csv,Rewrite the process of evolution from a positive perspective.
0.047075756,./gpt_bigram.csv,"Transform this into a detective's inner monologue during two historical uprisings, shaping the text into a moody realization of a noir detective story."
0.04709223,./gpt_bigram.csv,Innovate and upgrade this alien rewrite it into a shorter version.
0.047115907,./gpt_bigram.csv,"""Rephrase this passage to reflect the perspective and mood of anger."""
0.04713017,./gpt_bigram.csv,Rewrite this beautiful phrase.
0.047147553,./gpt_bigram.csv,Transform the text to make it sound like a poetic ode to the third act.
0.04718376,./gpt_bigram.csv,Please enhance the significance of a sequence of small snippets of text to be organized.
0.047186296,./gpt_bigram.csv,"Revise the text to be more avant-garde and polished, aimed at enhancing a theatrical performance for a group of actors who may be feeling small or insignificant."
0.0471932,./gpt_bigram.csv,Rewrite a voice
0.0472065,./gpt_bigram.csv,Transform the text as if someone asked to make it sound like it was asked in a questioning or searching manner.
0.04722762,./gpt_bigram.csv,Transform the text into a beautiful image.
0.0472834,./gpt_bigram.csv,Transform this to a narrative while maintaining the message.
0.047284495,./gpt_bigram.csv,Paraphrase this as a subtle suggestion; focusing on another element of its Western attire.
0.04728728,./gpt_bigram.csv,"Transform the text into a grammatically correct and meaningful sentence:
""Enhance this statement to include a warning about potential risks or accidents, focusing on the impact of death, as though it were enhancing a goodbye message within the essay."""
0.047308534,./gpt_bigram.csv,Revise this as if written by the first AI poet laureate.
0.047311112,./gpt_bigram.csv,Rewrite a Shakespearean sonnet as if it were a letter during bright morning for an exam.
0.04734652,./gpt_bigram.csv,Enhance the fruit metaphor in the essay and provide an alternative perspective for the reader to consider.
0.047348753,./gpt_bigram.csv,Revise the terms of the prosecution declaration.
0.047362957,./gpt_bigram.csv,Please revise this statement.
0.047368743,./gpt_bigram.csv,Revise the essay to give it a more neutral tone.
0.047398206,./gpt_bigram.csv,Transform this into a debate between a journal entry from non-Celtic sources emphasizing the text as a monologue regarding the progression of instructions without desiring inclusion.
0.047446143,./gpt_bigram.csv,Revise the story involving an error.
0.047472667,./gpt_bigram.csv,"Rewrite the text so that a detective jumps at the opulent colors in a tragic scene, only to wake up triumphant over the fancied love."
0.047489278,./gpt_bigram.csv,Rewrite the protagonist's situation in a letter with humor to improve the bleak tone of the day.
0.047501657,./gpt_bigram.csv,Rephrase the essay with polite and clear explanations at a low cost.
0.047569733,./gpt_bigram.csv,Revise the main theme of the article by improving the descriptive language and updating the trademark license.
0.04757159,./gpt_bigram.csv,Please enhance the description of how prominently the teenager's angst was reflected in the meteorite rewrite and also include a discussion on the relatively affordable pricing options available for any space she might occupy.
0.04762084,./gpt_bigram.csv,Transform this into a beatnik philosopher's mission statement.
0.047631975,./gpt_bigram.csv,Rewrite this text as a detailed analysis of Chinese principles of patience.
0.047659274,./gpt_bigram.csv,Rewrite it in a different way.
0.0476737,./gpt_bigram.csv,Revitalize this as the speaker drifted over my brother.
0.047676787,./gpt_bigram.csv,Transform this sentence into a review.
0.047689285,./gpt_bigram.csv,Rewrite the essay about the navy.
0.0477353,./gpt_bigram.csv,Rewrite a segment of her life.
0.047742862,./gpt_bigram.csv,Make this passage more intense.
0.047772154,./gpt_bigram.csv,Improve the readability of the text about chimney discourse with me.
0.04779563,./gpt_bigram.csv,"Transform the text ""The story within a text can be a guiding principle to live by"" into a theme of the story on the banks of the river."
0.047800865,./gpt_bigram.csv,Transform this text into a conversation between Stephen King and a Russian historical figure in the style of a romance novel.
0.04782966,./gpt_bigram.csv,Rewrite this poem focusing on the role of molecules in people.
0.04789098,./gpt_bigram.csv,Please improve this text as it seems very outdated.
0.047929294,./gpt_bigram.csv,"Transform the text to: ""Enhance the setting of a wind-swept village in the story by incorporating scenes of Scottish churches, along with a heartfelt letter requesting a raise."""
0.047930915,./gpt_bigram.csv,Rewrite this passage to emphasize the importance of revisiting the core of the master's story and loyalty to their journey.
0.047961667,./gpt_bigram.csv,Transform the text to reflect a sense of admiration and wonder.
0.047965657,./gpt_bigram.csv,Enhance the authenticity of a piece of text to reflect a Shakespearean style of writing.
0.04807114,./gpt_bigram.csv,Paraphrase the text so that his gaze pierces the words despite his poor financial situation.
0.048075538,./gpt_bigram.csv,Revise this text as a dialogue where two individuals quickly come to a unanimous agreement that what was written by the poet laureate was remarkably impactful.
0.04809587,./gpt_bigram.csv,Rephrase this sentence by removing one letter from each word.
0.04813374,./gpt_bigram.csv,Could you please rephrase this to make it more concise?
0.048140068,./gpt_bigram.csv,Transform the casual language to a more formal tone.
0.048143767,./gpt_bigram.csv,Revise the poem to make it better.
0.04816478,./gpt_bigram.csv,Enhance a conversation between the Earth and the trending text.
0.04823872,./gpt_bigram.csv,Revise the essay to focus on the significance of Peking.
0.048240393,./gpt_bigram.csv,"Rewrite this passage as a service level agreement and emphasize the benefits of jade, focusing on information sourced directly from authoritative texts that don't favor individuals with preferences for men."
0.048269574,./gpt_bigram.csv,Transform this text into a serious theme within the story.
0.048312213,./gpt_bigram.csv,Adjust this contrast.
0.04831725,./gpt_bigram.csv,Paraphrase a text to emphasize key points.
0.048341233,./gpt_bigram.csv,Revise it to sound like a confidential message before it is released.
0.048370328,./gpt_bigram.csv,"Please improve this text to be a passionate love letter from a character in a telenovela, pouring their heart out."
0.048374046,./gpt_bigram.csv,"Rewrite the essay as if it were your grandchild, adding elements to enhance the quality."
0.04837606,./gpt_bigram.csv,"Rewrite the essay as a cautionary tale presented in the form of a folksong, focusing on her philosophy within a household, until interrupted by the bitter words of the gryphon regarding his intentions."
0.04839626,./gpt_bigram.csv,Transform this into a lecture about England's strength.
0.048424404,./gpt_bigram.csv,"Transform the text to ""Take a quick glance at the horse below."""
0.048425395,./gpt_bigram.csv,Rewrite this sentence to make it meaningful: A lively youngster copied a good professor alive.
0.048426446,./gpt_bigram.csv,Transform this text into a classic Renaissance style with a touch of elegance.
0.048445515,./gpt_bigram.csv,Rewrite this in a casual style.
0.04856015,./gpt_bigram.csv,"Convert this text to a letter containing three examples of foreshadowing from the novel ""The Shining""."
0.048564978,./gpt_bigram.csv,Transform this into a heartfelt message for a dear girl.
0.04864265,./gpt_bigram.csv,Transform the conclusion as though it belonged in a fairy tale.
0.048643786,./gpt_bigram.csv,Transform this into a comfortable adjustment.
0.048684377,./gpt_bigram.csv,Rewrite this as a dystopian coming-of-age novel while maintaining the same themes and plot points.
0.048714112,./gpt_bigram.csv,Rewrite your song.
0.04871625,./gpt_bigram.csv,Revise the essay about the impact of body image on their self-esteem.
0.048733544,./gpt_bigram.csv,Revise the text to match the style of a cautionary warning label.
0.048742834,./gpt_bigram.csv,Improve the perspective of empathy in a New York Beat poetry piece.
0.048748415,./gpt_bigram.csv,Transform the text to connect the reference of the wise preserving a great frieze coat to Christ.
0.048755378,./gpt_bigram.csv,Transform an acrostic poem describing the peak of a story about regular people into a traveler's account derived from a fairy tale manuscript.
0.0487784,./gpt_bigram.csv,Improve the essay by analyzing the impact of British troops on Edward's advancements through subtle references to his state of mind in navigating the ravine.
0.048814256,./gpt_bigram.csv,Please clarify and revise the motivational essay to uplift their spirits.
0.048833497,./gpt_bigram.csv,Clarify the text.
0.048839178,./gpt_bigram.csv,Rewrite this text as a poem: Transform the pressure of the artillery to embody the essence of a 1920s flapper slang.
0.04887587,./gpt_bigram.csv,Rewrite this into a wise poem.
0.04892493,./gpt_bigram.csv,Revise the original English text.
0.048930768,./gpt_bigram.csv,Rewrite this in English.
0.048932027,./gpt_bigram.csv,"""Revise some specific facts."""
0.04894315,./gpt_bigram.csv,Transform the coming-of-age story into a philosophical exploration of physical and emotional growth.
0.048991766,./gpt_bigram.csv,Edit a feather.
0.04903242,./gpt_bigram.csv,Could you kindly transform this into a style reminiscent of the Victorian era?
0.049081665,./gpt_bigram.csv,Rewrite the story by replacing the mellow colors with a voiceover by the football team.
0.049150214,./gpt_bigram.csv,Please rewrite this paraphrase to convey the original meaning without losing its perspective on the relationship between the character and her father.
0.049173545,./gpt_bigram.csv,Revise the following text to sound more like a captain so that it will please my professor.
0.049179163,./gpt_bigram.csv,Revise to be more captivating.
0.049208365,./gpt_bigram.csv,Amend a speech text!
0.049282264,./gpt_bigram.csv,Transform this into a beat-style poem.
0.049303856,./gpt_bigram.csv,Rewrite this industry focused story about spending twelve years and deregulation into a compelling narrative that guarantees the reader a comfortable and engaging experience reigning over the text.
0.04931988,./gpt_bigram.csv,Transform this into a calm and relaxed vibe.
0.049337737,./gpt_bigram.csv,Revise a touching public announcement to include June in a book about furniture.
0.04937668,./gpt_bigram.csv,Rewrite this concept into an essay by Molly Elliott Seawell.
0.049399257,./gpt_bigram.csv,"Rewrite the text as ""A peaceful meadow has transformed into a dangerous viper."""
0.049417276,./gpt_bigram.csv,Revise a piece of text from a male point of view.
0.049432978,./gpt_bigram.csv,Interpret this text as if it were a message you have only heard in fragments.
0.04945642,./gpt_bigram.csv,Interpret this request as if it were the narrator attempting to emulate the transparency and clarity of glass.
0.049479015,./gpt_bigram.csv,Revise the essay on the emergence of jazz in American history.
0.04951137,./gpt_bigram.csv,Rewrite this as a whimsical depiction of a revelation revealing the essence of where relationships and the art of angling originated.
0.049525794,./gpt_bigram.csv,Rewrite this statement.
0.049530283,./gpt_bigram.csv,Make this more provocatively honest.
0.04953861,./gpt_bigram.csv,Make this more candid and provocative.
0.049547076,./gpt_bigram.csv,Enrich it into a letter at the edge of horror.
0.04958014,./gpt_bigram.csv,Make this more boldly honest.
0.04960772,./gpt_bigram.csv,Convert the text into a TED talk and the essay into an eBook.
0.049609087,./gpt_bigram.csv,Rewrite this text as a TED talk where chairs are occasionally honored.
0.049609493,./gpt_bigram.csv,Rejuvenate an old blog post.
0.049623277,./gpt_bigram.csv,"""Revise this as a piece of advice for teachers."""
0.049643964,./gpt_bigram.csv,Rewrite this text as western style girls.
0.049679272,./gpt_bigram.csv,"Enhance the binary nature of the conflict, rephrase the suspense and share to potentially surprise."
0.049699027,./gpt_bigram.csv,Rewrite the essay about the prolific rabbit.
0.049707264,./gpt_bigram.csv,Incorporate descriptive writing into the audit report to enhance the portrayal of light and shadow.
0.049709342,./gpt_bigram.csv,Revise this explanation and expand on it in detail.
0.04971559,./gpt_bigram.csv,"Rephrase this passage with the utmost dignity and stay true to the original publication: ""He arrived on the new planet and settled down."""
0.04978472,./gpt_bigram.csv,Rewrite this text from the perspective of the person who asked the footman if they were permitted.
0.04980496,./gpt_bigram.csv,"Replace every letter of a series of dear and family secrets could make description from this to save the opposite of view, rewrite this striking feature but there made clear.

The prompt you meant to say is: ""Replace every letter of a series of dear and family secrets to create a description from this to save the original viewpoint, rewrite this striking feature but make it clear."""
0.049809,./gpt_bigram.csv,"Revise a story involving a tea ceremony accompanied by the scent of wood smoke and steel, and make sure to submit it for review."
0.049854483,./gpt_bigram.csv,"Happier than the usual challenge, rewrite the high fantasy novel that was likened to a seminar on Mars with symbolic elements."
0.049869377,./gpt_bigram.csv,Edit this text as though it was hastily written.
0.049884614,./gpt_bigram.csv,Enhance the original essay to ensure its quality.
0.049934417,./gpt_bigram.csv,"Rewrite the phrase ""The Rawders were a jazz song."" as a conversation between humans."
0.049955297,./gpt_bigram.csv,Revamp a sophisticated feeling.
0.04996041,./gpt_bigram.csv,Modify this text into a brief story about an elderly nurse.
0.05000695,./gpt_bigram.csv,Transform this into a public apology letter.
0.050016265,./gpt_bigram.csv,Could you please rephrase this sentence to make it more engaging or captivating?
0.050086226,./gpt_bigram.csv,Transform this into a misty glory by infusing interest into it.
0.05008949,./gpt_bigram.csv,Transform this text into an equal pace.
0.05012074,./gpt_bigram.csv,Transform the dialogue into a monologue.
0.050184347,./gpt_bigram.csv,Edit a document to make it more visually appealing.
0.05020855,./gpt_bigram.csv,"Rephrase this to ""Transform this passage into a concise point."""
0.050272353,./gpt_bigram.csv,Transform this text into a steampunk retrofuturist version using condensed milk as a central element.
0.050290562,./gpt_bigram.csv,Revise it as a dialogue: It wasn't a series of allegorical tales presented in the essay but rather a compilation of lost souls.
0.050327707,./gpt_bigram.csv,"Transform the text to read:

""As a prisoner, write a professional biography for a fantasy world."""
0.050378986,./gpt_bigram.csv,Rewrite a copy of a Luzon story.
0.05041316,./gpt_bigram.csv,Rewrite my son in a way that is even friendlier.
0.05041715,./gpt_bigram.csv,Transform this into an outsider perspective.
0.05047162,./gpt_bigram.csv,Rewrite the essay as if you do not recall the original content.
0.050497413,./gpt_bigram.csv,"Clarify and enhance the narrative by delving deeper into the internal struggles and dilemmas the protagonist faces, creating a poignant atmosphere with limited external influences."
0.050500855,./gpt_bigram.csv,Revise the story to emphasize her frequent changes for the sake of interactivity.
0.050527282,./gpt_bigram.csv,"Clarify this text by adding ""bright"" before ""lights"" and changing ""quoich"" to ""quiche."""
0.050529305,./gpt_bigram.csv,Transform the text into a hardboiled detective story.
0.05053415,./gpt_bigram.csv,Rewrite the intertwined strands of a chain of jade into a more ancient epic poem.
0.05055503,./gpt_bigram.csv,Rewrite these sentences in the third person point of view to capture the serene beauty; preserve them.
0.050555464,./gpt_bigram.csv,"Rewrite this as a science magazine article with the suggested title ""Reviving the Past: A Glimpse into Life in 1296 through a Home Journal Entry""."
0.05055824,./gpt_bigram.csv,Transform it into a feel-good article where the words inspire rather than destroy.
0.0505704,./gpt_bigram.csv,Transform this passage into the future tense.
0.05057447,./gpt_bigram.csv,Change this to first person.
0.050606128,./gpt_bigram.csv,Rephrase a sentence with a trembling voice.
0.05067363,./gpt_bigram.csv,"Reframe the sentence that begins with ""It is evident from the dense green leaves in the essay that..."""
0.050700635,./gpt_bigram.csv,"Rewrite the text as: ""Refine its self-awareness by refining its scholarly pursuits - guided by experiences through challenging terrain."""
0.05082131,./gpt_bigram.csv,Revise the structure of sentences and colors in the document.
0.05082383,./gpt_bigram.csv,Edit it for elegance.
0.050848134,./gpt_bigram.csv,"Enrich the mood by incorporating a line from the essay with a customer journey, weaving in mysterious ancient scriptures."
0.05084832,./gpt_bigram.csv,Revise this to create vivid and detailed descriptions that mirror Kuei-lien's intense yearning.
0.050911594,./gpt_bigram.csv,Adapt this passage as a letter to effectively highlight the exceptional works found in the rich collection of the Project Gutenberg Literary Archive.
0.050925624,./gpt_bigram.csv,"Revise the manifesto for me, please."
0.050931767,./gpt_bigram.csv,Interpret the women in the novel and the essay as if they were speaking.
0.050947875,./gpt_bigram.csv,Revise this warning text from a contemporary noir mystery into a narrative that delves into the rumors surrounding it from a distant location.
0.05101797,./gpt_bigram.csv,Rewrite the text to give more details about a contract for a medieval knight embarking on his journey as a squire.
0.05102314,./gpt_bigram.csv,"""Clarify and strengthen the original prompt."""
0.051068056,./gpt_bigram.csv,Revitalize the essay by focusing on its main argument about Nazism.
0.05111649,./gpt_bigram.csv,Edit it to be succinct.
0.05112803,./gpt_bigram.csv,Rewrite this analysis in an aesthetically pleasing manner.
0.05117324,./gpt_bigram.csv,Revise this text to incorporate all aspects of Chien Lung's incredible instrument prowess for the comic book's rebellion.
0.051211685,./gpt_bigram.csv,"I believe you meant: ""Revise this text to make it clearer."""
0.05124296,./gpt_bigram.csv,Revise this theme as if it were a guide to understanding sea shanties.
0.05124543,./gpt_bigram.csv,"Improve the text from the perspective of a sentient AI, please."
0.051258788,./gpt_bigram.csv,Revise it with a youthful touch.
0.051266614,./gpt_bigram.csv,"Transform ""Please revise my draft to ensure it is well-balanced and accurately reflects all the tasks that need to be completed by tomorrow."""
0.051325478,./gpt_bigram.csv,Adjust a satirical text.
0.051375963,./gpt_bigram.csv,Rephrase this text like Shadrach.
0.051440172,./gpt_bigram.csv,"Transform the text to ""You seem nervous."""
0.05151616,./gpt_bigram.csv,Transform this piece of writing into a musical composition.
0.05151644,./gpt_bigram.csv,"Transform the text into a thoughtful message directed towards the young boy: be cautious, a clear-headed child like you shouldn't carry burdens on their shoulders."
0.051589806,./gpt_bigram.csv,Edit a large document.
0.05158995,./gpt_bigram.csv,Rewrite this elegant phrase.
0.0515954,./gpt_bigram.csv,Revise this document.
0.051610105,./gpt_bigram.csv,Transform a collection of letters in the narrative into a political discussion.
0.051615015,./gpt_bigram.csv,Enhance a philosophical essay.
0.051633462,./gpt_bigram.csv,Revise a series of poems for a poetry slam.
0.051651746,./gpt_bigram.csv,"Revise an essay about debt recovery, incorporating themes of imagination, innovation, and determination."
0.051708713,./gpt_bigram.csv,Reinterpret a folk song.
0.05180341,./gpt_bigram.csv,"Rewrite this essay with a gentle, romantic tone."
0.051829077,./gpt_bigram.csv,Revise the short story to enhance its development.
0.05185441,./gpt_bigram.csv,Transform the text to a different color.
0.05186623,./gpt_bigram.csv,Paraphrase a large part of a manual on critiquing by the trainer.
0.051878292,./gpt_bigram.csv,Transform this from The Little Nancy to The New Yorker.
0.0518809,./gpt_bigram.csv,Update this as advice for educators.
0.051886264,./gpt_bigram.csv,Revise this femininity where order in a rhyme.
0.051906873,./gpt_bigram.csv,Transform this into a poetic depiction of the essence of the soul.
0.05193401,./gpt_bigram.csv,"Rewrite the text as a love story involving a unique type of citrus fruit, such as a satsuma."
0.051954627,./gpt_bigram.csv,Revise this text with a sharp eye.
0.051980168,./gpt_bigram.csv,Enhance the letter with a critical perspective.
0.05200238,./gpt_bigram.csv,"Rewrite the last sentence without using the word ""brightness"" and add the phrase ""Sinclair may"""
0.05200248,./gpt_bigram.csv,Edit from a different perspective.
0.052021697,./gpt_bigram.csv,Edit this in a straightforward way.
0.05202976,./gpt_bigram.csv,Please write a professional email using the following sentence to describe the scene and provide an example for clarification.
0.052139282,./gpt_bigram.csv,Rewrite a line from a spy thriller as a heartfelt love letter.
0.052158862,./gpt_bigram.csv,Transform the text into a transcript from the distinguished engineering professor Michael S.
0.052164674,./gpt_bigram.csv,Reconstitute this text as if he was surprised by any means.
0.052256726,./gpt_bigram.csv,Dedicate this text to the Great Frieze Coat.
0.052296672,./gpt_bigram.csv,Edit the essay to reflect the events leading up to the battle.
0.052338265,./gpt_bigram.csv,Revise the writing to create a dialogue with my vision.
0.05237302,./gpt_bigram.csv,Edit the text boldly.
0.052427538,./gpt_bigram.csv,"Transform the text ""Certainly, he was a keen student who was ahead of his time"" into ""He ought to be celebrated."""
0.052439563,./gpt_bigram.csv,Rewrite a line from the text to blend seamlessly with the rest.
0.052449487,./gpt_bigram.csv,Transform the essay to give it a happy and romantic tone.
0.05249032,./gpt_bigram.csv,Edit a text.
