,score,file,rewrite_prompt,id,original_text,category
2074,0.057372857,./gpt_bigram.csv,"Edit this piece to make it more direct and eliminate any references to the previous company, and her hand showed signs of irritation.",2075,,
2075,0.05737316,./gpt_bigram.csv,Edit a horror story by making it more tense and thrilling with each paragraph.,2076,,
2076,0.057437923,./gpt_bigram.csv,Transform the following text into a Service Level Agreement (SLA).,2077,,
2077,0.057549674,./gpt_bigram.csv,Revise a formal invitation to study at DeeSide.,2078,,
2078,0.05756658,./gpt_bigram.csv,Revitalize a higher tragedy by transforming the Earl of the essay through drinking.,2079,,
2079,0.057603348,./gpt_bigram.csv,Provide guidance on how to adjust the writing style.,2080,,
2080,0.057640035,./gpt_bigram.csv,Reconfigure the text from the story into an essay by drawing on themes of sorrow and separation during the summer.,2081,,
2081,0.057781763,./gpt_bigram.csv,Please rewrite this as a folk tune.,2082,,
2082,0.057837218,./gpt_bigram.csv,Transform this as if it were written from the perspective of a character in the text.,2083,,
2083,0.05785814,./gpt_bigram.csv,Rewrite this content in a masculine tone.,2084,,
2084,0.057937723,./gpt_bigram.csv,Rewrite this as a celebrity profile.,2085,,
2085,0.057958793,./gpt_bigram.csv,Transform this passage into an enlightening piece to be revered.,2086,,
2086,0.057977505,./gpt_bigram.csv,Rewrite a narrative about an action and include whimsical details about a unique villain as if crafting a diamond.,2087,,
2087,0.058055814,./gpt_bigram.csv,Revamp a high-end brand slogan.,2088,,
2088,0.058076255,./gpt_bigram.csv,Revamp this discussion of Liaodong.,2089,,
2089,0.058080416,./gpt_bigram.csv,Revise the story with a more impactful opening.,2090,,
2090,0.058082096,./gpt_bigram.csv,Edit a small piece of text.,2091,,
2091,0.058085002,./gpt_bigram.csv,Rewrite a beatnik poem.,2092,,
2092,0.058091752,./gpt_bigram.csv,Rewrite the official version of Parenthood as a romance narrative.,2093,,
2093,0.05814262,./gpt_bigram.csv,Revitalize a piece of text from a sentient AI's perspective.,2094,,
2094,0.058189772,./gpt_bigram.csv,Could you please clarify this prompt for me?,2095,,
2095,0.058203023,./gpt_bigram.csv,Please enhance the setting by emphasizing the castle and center the story around the mother.,2096,,
2096,0.05824265,./gpt_bigram.csv,Revise the essay by Ridgwell Cullum.,2097,,
2097,0.058258723,./gpt_bigram.csv,"Replace every instance of ""money"" with ""witness"" in the text and alternate the speakers needlessly to create a boutique-like line of dialogue.",2098,,
2098,0.0582822,./gpt_bigram.csv,Transform this into an adventure narrative.,2099,,
2099,0.058344126,./gpt_bigram.csv,Transform this into a heartfelt declaration of love and make it available in the public domain.,2100,,
2100,0.058353633,./gpt_bigram.csv,Edit a line from a text that you know well.,2101,,
2101,0.058379326,./gpt_bigram.csv,Rewrite the introduction of philosophical reflections on graphite electrodes.,2102,,
2102,0.058413766,./gpt_bigram.csv,Revise this content to a somewhat similar extent.,2103,,
2103,0.058448378,./gpt_bigram.csv,Transform the passage to praise the protagonist's admiration for the beauty of the tobacco plant and emphasize the enchanting spell it casts.,2104,,
2104,0.058483772,./gpt_bigram.csv,Revise the passage about coping with grief to reflect the ideals of a respected philosopher in the form of a policy declaration.,2105,,
2105,0.058586422,./gpt_bigram.csv,Enhance the essay with more details and depth.,2106,,
2106,0.058610685,./gpt_bigram.csv,Narrow down this concept into a concise point.,2107,,
2107,0.05864276,./gpt_bigram.csv,Revise an arrangement in your legal brief for my analysis of Thomas Hardy's work.,2108,,
2108,0.058663208,./gpt_bigram.csv,"Edit it using more a cold, clinical tone to emphasize its value.",2109,,
2109,0.058714103,./gpt_bigram.csv,Transform this text to be a palindrome.,2110,,
2110,0.05874908,./gpt_bigram.csv,Transform this into a notebook with a minimalistic and vintage aesthetic.,2111,,
2111,0.058753222,./gpt_bigram.csv,Improve the data and make it more aesthetically pleasing for a whiteboard display.,2112,,
2112,0.05876395,./gpt_bigram.csv,Revise this as a polished piece.,2113,,
2113,0.058771104,./gpt_bigram.csv,Transform this into a text focusing more on natural elements.,2114,,
2114,0.058822997,./gpt_bigram.csv,Rewrite a monologue about the saint's life.,2115,,
2115,0.059033737,./gpt_bigram.csv,"Revise this passage to explain your extensive experience in government technical terms, presenting it as a casual conversation to highlight our accomplishments.",2116,,
2116,0.05905326,./gpt_bigram.csv,Revise a poem by Bishop Dunbar.,2117,,
2117,0.059073716,./gpt_bigram.csv,Create a TED-Ed lesson based on this prompt.,2118,,
2118,0.059181515,./gpt_bigram.csv,Rewrite a conversation to better comprehend it in a poetic manner.,2119,,
2119,0.059275754,./gpt_bigram.csv,"Rewrite this as an upbeat motivational monologue suitable for a noir setting, born from a chilling experiment gone awry.",2120,,
2120,0.059466824,./gpt_bigram.csv,Revise this to be more personal.,2121,,
2121,0.059521858,./gpt_bigram.csv,Reformat the text as if no edits have been made.,2122,,
2122,0.059528716,./gpt_bigram.csv,Rewrite the writing.,2123,,
2123,0.059664566,./gpt_bigram.csv,Rephrase this as if it is about a conversation within a family.,2124,,
2124,0.059669305,./gpt_bigram.csv,Revise this sentence thoroughly.,2125,,
2125,0.059705824,./gpt_bigram.csv,"Rearrange this sentence for better clarity: ""As one needs eyes to see.""",2126,,
2126,0.059770554,./gpt_bigram.csv,Revise a map of the English language origins.,2127,,
2127,0.05979667,./gpt_bigram.csv,"Rewrite this sentence to improve readability: ""Her patience started to dwindle as she considered the significant expense ahead.""",2128,,
2128,0.059803583,./gpt_bigram.csv,Rephrase this statement.,2129,,
2129,0.05984274,./gpt_bigram.csv,Revise the essay about the cliff-houses.,2130,,
2130,0.059930466,./gpt_bigram.csv,Rewrite this in a brighter shade.,2131,,
2131,0.059936713,./gpt_bigram.csv,Change engaging text to a vibrant experience that takes place right here and now.,2132,,
2132,0.060037613,./gpt_bigram.csv,Rewrite: It was written by Clarence E.,2133,,
2133,0.060066532,./gpt_bigram.csv,Modify one character in the given text.,2134,,
2134,0.06007343,./gpt_bigram.csv,Revise the essay to incorporate how she will adapt to the local laws in Aberdeen in the future.,2135,,
2135,0.060105793,./gpt_bigram.csv,Transform the essay into a steampunk adventure starring Sir Ralph Abercromby as the main character and elevate it to an action-packed story.,2136,,
2136,0.060108215,./gpt_bigram.csv,"Please rewrite this passage as a coherent sentence: ""I had a relaxing time at the beach - it was truly beautiful.""",2137,,
2137,0.060152434,./gpt_bigram.csv,Can you please provide the original prompt you intended to give me?,2138,,
2138,0.060188692,./gpt_bigram.csv,"Rewrite a scene where the protagonist's daughter is the center of attention, embodying the essence of good. Add a touch of romance to engage a young adult audience.",2139,,
2139,0.060258284,./gpt_bigram.csv,Change this to an educated and scholarly tone.,2140,,
2140,0.060352452,./gpt_bigram.csv,Rewrite the text with higher rents.,2141,,
2141,0.060366917,./gpt_bigram.csv,Rewrite the text as a heartfelt expression of love.,2142,,
2142,0.06042911,./gpt_bigram.csv,"Transform this into a line from ""A critique of Pure Reason"" by Immanuel Kant.",2143,,
2143,0.06052731,./gpt_bigram.csv,Could you please clarify the prompt?,2144,,
2144,0.060619578,./gpt_bigram.csv,Create a revised version of this text into a story about a fantastic space opera adventure on my birthday.,2145,,
2145,0.06069358,./gpt_bigram.csv,Clarify the backstory of a word for better understanding.,2146,,
2146,0.06071229,./gpt_bigram.csv,Modernize this text into a poignant worldview narrative piece.,2147,,
2147,0.060725857,./gpt_bigram.csv,"Rewrite the lyrics of ""Money"" to depict natural settings.",2148,,
2148,0.06073865,./gpt_bigram.csv,Transform the letter from the ant to embody statues in a foreign style with a triumphant and superb zest.,2149,,
2149,0.06080339,./gpt_bigram.csv,Transform this text as a listener.,2150,,
2150,0.06087301,./gpt_bigram.csv,Elaborate on this paragraph to give it a touch of sophistication and refinement.,2151,,
2151,0.060948078,./gpt_bigram.csv,Improve the story by focusing on the colony indirectly.,2152,,
2152,0.060963623,./gpt_bigram.csv,Revise this speech by an etiquette guide to make it more engaging.,2153,,
2153,0.06096515,./gpt_bigram.csv,"Transform the text into compliance with its guidelines by paraphrasing 182 characters only, then summarize the main idea from the core details of a news article.",2154,,
2154,0.06100436,./gpt_bigram.csv,Rewrite the underlying tone of brightness.,2155,,
2155,0.06102733,./gpt_bigram.csv,Rewrite this as if it were tailored to an American audience; focusing on the entire essay about international fashion.,2156,,
2156,0.06105259,./gpt_bigram.csv,"Reformulate this text into ""Revise this passage to correct any errors regarding shaw.""",2157,,
2157,0.06105718,./gpt_bigram.csv,Edit the text here.,2158,,
2158,0.061072547,./gpt_bigram.csv,Update a news report.,2159,,
2159,0.061118443,./gpt_bigram.csv,Could you please edit this to sound more formal?,2160,,
2160,0.061155453,./gpt_bigram.csv,Rewrite this in a calm manner.,2161,,
2161,0.061167803,./gpt_bigram.csv,"Please rephrase ""convey deep emotions in a succinct manner.""",2162,,
2162,0.061174545,./gpt_bigram.csv,Rewrite the following text to remove any complexity related to fishing.,2163,,
2163,0.061223514,./gpt_bigram.csv,Replace the text erased by Francis Lynde.,2164,,
2164,0.061293364,./gpt_bigram.csv,Rewrite this text as a vow exhaled by two lovers from England.,2165,,
2165,0.061295956,./gpt_bigram.csv,Transform the passage into a classic noir detective story.,2166,,
2166,0.06131038,./gpt_bigram.csv,Rewrite this sentence.,2167,,
2167,0.061392594,./gpt_bigram.csv,Improve the reverb of a specific sound.,2168,,
2168,0.061405882,./gpt_bigram.csv,Clarify and simplify the message of the text slightly.,2169,,
2169,0.061419178,./gpt_bigram.csv,Revise this essay by altering the structure of how the arguments are presented to flow more smoothly.,2170,,
2170,0.061420828,./gpt_bigram.csv,Transform the text into a blues song lamenting the difficult circumstances.,2171,,
2171,0.061470166,./gpt_bigram.csv,Transform this text into a dark comedy by emphasizing his shoulder in a significant way.,2172,,
2172,0.061495557,./gpt_bigram.csv,Transform this conversation into a phrase reminiscent of 1920s flapper slang.,2173,,
2173,0.061525058,./gpt_bigram.csv,Modernize this letter by changing the history of Salome's birthday present to a gift made of kusa grass.,2174,,
2174,0.061528374,./gpt_bigram.csv,Revise a poem to reflect the struggles of famine.,2175,,
2175,0.06154031,./gpt_bigram.csv,Recreate this as a letter with the charm of Cruden Bay.,2176,,
2176,0.06155385,./gpt_bigram.csv,Rewrite a conversation with added humor and detail.,2177,,
2177,0.06155448,./gpt_bigram.csv,Rewrite a description of a chair in a contemporary style.,2178,,
2178,0.061584797,./gpt_bigram.csv,Please revise the text from essay 1303 to make it more readable and approachable.,2179,,
2179,0.061609484,./gpt_bigram.csv,Remove the colloquial terms in half of the essay; focus on the main aspect that is important in yellow gemstone (citrine).,2180,,
2180,0.061639816,./gpt_bigram.csv,Transform a limerick into a journal entry from a scholarly perspective.,2181,,
2181,0.061710984,./gpt_bigram.csv,Transform the text into a narrative without exhausting the narrator.,2182,,
2182,0.0617572,./gpt_bigram.csv,Revise this slightly.,2183,,
2183,0.061772894,./gpt_bigram.csv,"Revise this as a critique of ""Calvington Before Sunrise"" with a noir tone.",2184,,
2184,0.06178283,./gpt_bigram.csv,"Rewrite using the term ""burnt tongue""",2185,,
2185,0.06184116,./gpt_bigram.csv,Rewrite the text as if it were a vintage radio drama exploring the idea that Nancy is insignificant.,2186,,
2186,0.061984245,./gpt_bigram.csv,"Rewrite the text ï¿½In the valley of the lepers, who among them is the bravest man?ï¿½",2187,,
2187,0.062070824,./gpt_bigram.csv,Edit a speech to make it more formal.,2188,,
2188,0.062079422,./gpt_bigram.csv,Revise this as a strong musical chord.,2189,,
2189,0.062090784,./gpt_bigram.csv,Transform the story's broadcast into a luxury brand tagline.,2190,,
2190,0.062094625,./gpt_bigram.csv,Rewrite a sentence from the text in simpler English where the connection is emphasized more.,2191,,
2191,0.062095795,./gpt_bigram.csv,Revitalize the essay by restructuring the introduction.,2192,,
2192,0.062111583,./gpt_bigram.csv,Replace each word with a synonym from a sci-fi adventure story set in a challenging environment where stability is scarce as a backup screamed its reconsider this document,2193,,
2193,0.062158417,./gpt_bigram.csv,Transform the backstory for this style into a lost love letter.,2194,,
2194,0.062213764,./gpt_bigram.csv,Tone down the intensity of this.,2195,,
2195,0.06223785,./gpt_bigram.csv,Rewrite this conversation with a subtle touch.,2196,,
2196,0.062253237,./gpt_bigram.csv,Revise this speech by Spanish Johnny Brodie.,2197,,
2197,0.062311873,./gpt_bigram.csv,"Transform this line of text into a series of noises, then modify it to enhance clarity.",2198,,
2198,0.062362034,./gpt_bigram.csv,Edit it nicely.,2199,,
2199,0.062429506,./gpt_bigram.csv,Transform the text into an alliterative passage.,2200,,
2200,0.062507346,./gpt_bigram.csv,Transform an article discussing the effects of new tax policies on middle-class families into a political commentary.,2201,,
2201,0.06262862,./gpt_bigram.csv,Revise and improve a dialogue between two characters.,2202,,
2202,0.062729135,./gpt_bigram.csv,Rewrite this in a lighter tone.,2203,,
2203,0.062788166,./gpt_bigram.csv,Please describe this as if it were written with your own transparency.,2204,,
2204,0.06280673,./gpt_bigram.csv,Transform the essay into an energetic carnival barker's sales pitch.,2205,,
2205,0.06284313,./gpt_bigram.csv,Edit this line from the correspondence for clarity and conciseness.,2206,,
2206,0.0629435,./gpt_bigram.csv,Revise this discussion to make it more coherent.,2207,,
2207,0.06298817,./gpt_bigram.csv,Transform this into a statement about society.,2208,,
2208,0.062998205,./gpt_bigram.csv,Change all the verbs to be more dynamic while keeping the rest of the text the same.,2209,,
2209,0.063000046,./gpt_bigram.csv,It is important to transform a political satire making fun of the afternoon into poetry.,2210,,
2210,0.06303329,./gpt_bigram.csv,Reverse the process of absorbing the text to turn it into a play for the text to be rehearsed as a workshop.,2211,,
2211,0.06309363,./gpt_bigram.csv,Rewrite this as follows: the tale of individuals that seemed gentle.,2212,,
2212,0.063094676,./gpt_bigram.csv,Update a traditional folk song for contemporary audiences.,2213,,
2213,0.06314578,./gpt_bigram.csv,Edit a narrative piece.,2214,,
2214,0.06326991,./gpt_bigram.csv,"Rewrite the essay about corrupt policemen into an epic tale of an ant colony's space explorer encountering the devil, transforming them into a lighthouse keeper.",2215,,
2215,0.06328267,./gpt_bigram.csv,Revise the essay as if you were rushing and unable to take your time.,2216,,
2216,0.06332976,./gpt_bigram.csv,"Revamp this as an excuse me, please share the borodoffsky story going forward with lobbying letter old western barbarian and then after.",2217,,
2217,0.06336159,./gpt_bigram.csv,Revitalize the historical story of Sir Ralph Abercromby through the lens of an etiquette guide tip.,2218,,
2218,0.06340894,./gpt_bigram.csv,"Replace every occurrence of the word ""you"" in the text with the word ""we.""",2219,,
2219,0.06343466,./gpt_bigram.csv,Rewrite the text in English.,2220,,
2220,0.06345649,./gpt_bigram.csv,Improve this text by infusing it with humor.,2221,,
2221,0.0634626,./gpt_bigram.csv,"Rewrite this text as ""A mission was assigned to him to alleviate the busy period.""",2222,,
2222,0.06348686,./gpt_bigram.csv,Transform this into an article about the sights of Edinburgh.,2223,,
2223,0.06361214,./gpt_bigram.csv,Transform the given text into a proper letter format asking for directions to the summit of the new mountain they are planning to climb.,2224,,
2224,0.06362326,./gpt_bigram.csv,Update a jazz song for contemporary audience.,2225,,
2225,0.063670605,./gpt_bigram.csv,Transform a word by making the characters in the passage more attached to them.,2226,,
2226,0.063721694,./gpt_bigram.csv,Transform this text into an ode celebrating the achievement of developing a cure for disease; deriving inspiration from the world of agriculture.,2227,,
2227,0.063746184,./gpt_bigram.csv,Edit a text on manners.,2228,,
2228,0.06378342,./gpt_bigram.csv,"Revise the text to ""Both men from Japan had emerged"".",2229,,
2229,0.06379202,./gpt_bigram.csv,Paraphrase the following text to ensure clarity and understanding.,2230,,
2230,0.06392981,./gpt_bigram.csv,Transform the text into a gripping and engaging story.,2231,,
2231,0.063973635,./gpt_bigram.csv,Rewrite a dialogue between two characters in the highland village.,2232,,
2232,0.0640708,./gpt_bigram.csv,"Clarify the description of the text ""The mountain waterfall thundered with a sharp crack, creating a ten-mile wide front of coarse-grained dust in this adventurous rewrite.""",2233,,
2233,0.06412355,./gpt_bigram.csv,Rewrite it into a longer and more detailed version.,2234,,
2234,0.06416998,./gpt_bigram.csv,Transform this story about stockings.,2235,,
2235,0.06418257,./gpt_bigram.csv,Rewrite the climax of the essay about the love story set in England.,2236,,
2236,0.064293526,./gpt_bigram.csv,"Please redesign this text to demand: ""Do not quell his hand.""",2237,,
2237,0.06434256,./gpt_bigram.csv,Rewrite this essay if possible.,2238,,
2238,0.06435954,./gpt_bigram.csv,Reconfigure this text to reflect a futuristic war obscured by his somber tones.,2239,,
2239,0.06436341,./gpt_bigram.csv,"Rewrite the following sentence: ""A diamond shining in a song"" as ""A black hair shining in a song.""",2240,,
2240,0.06438676,./gpt_bigram.csv,Reformulate this text as an illegal heartfelt letter a star.,2241,,
2241,0.06449759,./gpt_bigram.csv,Transform this sentence into a longer message that conveys the same meaning.,2242,,
2242,0.0644995,./gpt_bigram.csv,"Rewrite this essay as if a conflict has instigated a resolution through the intervention of the mysterious figure described as the nether-don, who appears sorrowful while contemplating his innocence.",2243,,
2243,0.06461303,./gpt_bigram.csv,Rewrite the text from the original superheroes theme to portray a mysterious character embodying modern moral values.,2244,,
2244,0.06464961,./gpt_bigram.csv,Rewrite a story about my friend's electronic project.,2245,,
2245,0.06467764,./gpt_bigram.csv,Edit it to be a guideline to follow strictly.,2246,,
2246,0.06473611,./gpt_bigram.csv,Revise the essay to include the perspectives of the Englishman who eavesdrops on conversations during afternoon tea.,2247,,
2247,0.06475433,./gpt_bigram.csv,Rewrite this sentence to sound more natural.,2248,,
2248,0.06476558,./gpt_bigram.csv,"""Tailor and personalize this text to fit your personal style as you would a detective's deduction,"" she said.",2249,,
2249,0.0649224,./gpt_bigram.csv,Transform the text by incorporating a technique to bring it to life.,2250,,
2250,0.06497811,./gpt_bigram.csv,"Rewrite the essay ""A Guide to Survival for Families on a Long Journey Home"" without mentioning virtues.",2251,,
2251,0.06501066,./gpt_bigram.csv,Enhance the language and style of a text to make it sound more like a prophecy.,2252,,
2252,0.06501469,./gpt_bigram.csv,"Revamp a letter, emphasizing bolding.",2253,,
2253,0.0650264,./gpt_bigram.csv,Could you please rewrite this passage to convey a deeper meaning that resonates with both the boys and girls more sincerely?,2254,,
2254,0.06506823,./gpt_bigram.csv,Rewrite the text to include robot and cultural references to enhance the essay.,2255,,
2255,0.06509355,./gpt_bigram.csv,Transform this into a summary of a legal document for a group of courageous explorers who have been notified.,2256,,
2256,0.06511837,./gpt_bigram.csv,Paraphrase the text.,2257,,
2257,0.06516775,./gpt_bigram.csv,Edit the agreement (SLA).,2258,,
2258,0.06517594,./gpt_bigram.csv,Enhance the language of a piece of text to mirror the style of Shakespearean English.,2259,,
2259,0.06527925,./gpt_bigram.csv,Could you please clarify the garbled prompt?,2260,,
2260,0.065371566,./gpt_bigram.csv,"Transform the story into a modernized epic tale centered around the themes of family, sacrifice, wealth, and hardship.",2261,,
2261,0.065413766,./gpt_bigram.csv,Revise the essay to improve its comfort and support.,2262,,
2262,0.06548134,./gpt_bigram.csv,"Rewrite the essay by imbuing it with the essence of a witty banter, as if it were a sommelier describing a fine wine.",2263,,
2263,0.06548137,./gpt_bigram.csv,Revise this text into an essay involving a character who returns home and serves on a mysterious jury.,2264,,
2264,0.06552538,./gpt_bigram.csv,Transform the purpose of this letter for a more refined presentation.,2265,,
2265,0.065539055,./gpt_bigram.csv,Please rewrite this as a service level agreement (SLA) as if the text had been completely scattered by the winds.,2266,,
2266,0.06563689,./gpt_bigram.csv,Rewrite the text to provide extensive Russian support for my flower shop.,2267,,
2267,0.06568367,./gpt_bigram.csv,Transform it as an awards ceremony to a romance novel excerpt.,2268,,
2268,0.06568916,./gpt_bigram.csv,Revise this as if you are tasked with transforming the dialogue between two humans by incorporating a d120 dice roll every fifteen minutes.,2269,,
2269,0.06575685,./gpt_bigram.csv,Revise the dialogue to make it more consistent throughout the story in order to ensure it is easily recognizable by readers.,2270,,
2270,0.06577976,./gpt_bigram.csv,Enhance the coherence of the essay by restructuring it to clarify the main point.,2271,,
2271,0.06580421,./gpt_bigram.csv,Revise this text as if it were originally detected.,2272,,
2272,0.065837756,./gpt_bigram.csv,Improve the readability of her shoulders serves admirably.,2273,,
2273,0.06587511,./gpt_bigram.csv,Revise this part of the essay.,2274,,
2274,0.0659177,./gpt_bigram.csv,Transform the text into a dystopian world setting.,2275,,
2275,0.065963335,./gpt_bigram.csv,Rewrite the passage to be more concise.,2276,,
2276,0.065985374,./gpt_bigram.csv,Transform this text into a poem about a detective searching for the truth.,2277,,
2277,0.06600356,./gpt_bigram.csv,Refine the text for a strong emotional impact.,2278,,
2278,0.06602112,./gpt_bigram.csv,Revise the line to have a professional tone.,2279,,
2279,0.06603851,./gpt_bigram.csv,Rewrite this to have a relaxed tone.,2280,,
2280,0.0661154,./gpt_bigram.csv,Enhance the tone of the narrative and focus on developing the main character as they struggle through intense emotional turmoil in the story.,2281,,
2281,0.06614678,./gpt_bigram.csv,Revise a short yet well-informed and robust text.,2282,,
2282,0.066199414,./gpt_bigram.csv,Transform the entire text to a more serious and insightful tone in order to uncover the true meaning behind the words.,2283,,
2283,0.06622372,./gpt_bigram.csv,Please clarify the prompt for me to ensure I provide you with the correct transformation.,2284,,
2284,0.066247076,./gpt_bigram.csv,"Adjust the line from a movie script to place a greater emphasis on the speaker's unique feature of having their own miniature waterfalls in a comedy script, for a video game rewrite.",2285,,
2285,0.06627005,./gpt_bigram.csv,Revamp the tone of the speaker's message to be more professional and include references to passion.,2286,,
2286,0.06632398,./gpt_bigram.csv,Clarify the significance of reconstructing it,2287,,
2287,0.066385336,./gpt_bigram.csv,Rewrite this in a more casual style.,2288,,
2288,0.066407554,./gpt_bigram.csv,Transform this into a woman.,2289,,
2289,0.06659457,./gpt_bigram.csv,Rewrite the essay but do not change its content.,2290,,
2290,0.06663886,./gpt_bigram.csv,"Rewrite this as ""She can then give.""",2291,,
2291,0.06666568,./gpt_bigram.csv,Revise a dialogue between scientists discussing a new discovery.,2292,,
2292,0.066677526,./gpt_bigram.csv,Revise this story about the red house.,2293,,
2293,0.066678986,./gpt_bigram.csv,Reinvent a narrative by Virgil.,2294,,
2294,0.066845454,./gpt_bigram.csv,"Rewrite ""That boy is nice.""",2295,,
2295,0.06684991,./gpt_bigram.csv,Rewrite it with elegance.,2296,,
2296,0.066900104,./gpt_bigram.csv,Transform this text into a Shakespearean sonnet.,2297,,
2297,0.06703931,./gpt_bigram.csv,Rephrase this text to five concentric circles of Aberdeen.,2298,,
2298,0.06708908,./gpt_bigram.csv,Replace the text in London with Jerry trying to be mannerly.,2299,,
2299,0.06712787,./gpt_bigram.csv,Rewrite this passage to focus on the cats rather than the people.,2300,,
2300,0.06713958,./gpt_bigram.csv,Revise the wording of messages to remove any luxury brand slogans.,2301,,
2301,0.06725515,./gpt_bigram.csv,"Rewrite a short excerpt from his longer story into a more concise, human-friendly tone.",2302,,
2302,0.06728964,./gpt_bigram.csv,Rewrite the text messages found in spam and turn this into a compassionate volunteer assistance.,2303,,
2303,0.06729088,./gpt_bigram.csv,"Transform this text into ""A tenor saxophonist named Chu Berry.""",2304,,
2304,0.067350596,./gpt_bigram.csv,Transform this recovery letter into a salary negotiation email.,2305,,
2305,0.06738771,./gpt_bigram.csv,Rewrite this text as an engaging tale about exploring islands in search of magical powers hidden within vibrant colors inspired by the famous 16th-century bishop Elphinstone.,2306,,
2306,0.06740719,./gpt_bigram.csv,"Rewrite a more abstract piece of text, similar to the one about Glasgow.",2307,,
2307,0.06744115,./gpt_bigram.csv,"""Rephrase this sentence as if it were a vow exchanged between two lovers' eyes.""",2308,,
2308,0.06745392,./gpt_bigram.csv,Transforming text into a philosophical epiphany and the purpose for the first conscious machine.,2309,,
2309,0.06751796,./gpt_bigram.csv,"Revise a story where 12,000 infantry soldiers requested support from their families to create a meme format for text authored by them.",2310,,
2310,0.06759502,./gpt_bigram.csv,Enhance the text as if it were a speech before you submit it.,2311,,
2311,0.06775729,./gpt_bigram.csv,"Transform the text into a musical piece inspired by the beauty of snow, free from any worries.",2312,,
2312,0.06778237,./gpt_bigram.csv,Revise this as Professor Michael S.,2313,,
2313,0.067783035,./gpt_bigram.csv,"Transform this into a thriller, please.",2314,,
2314,0.067830294,./gpt_bigram.csv,Please read this with the passion of an opera aria.,2315,,
2315,0.06788157,./gpt_bigram.csv,Revise the setting of the story; focus on the town's unique characteristics in the wintertime.,2316,,
2316,0.067901365,./gpt_bigram.csv,"Could you please clarify the following text: ""Change it greatly; so helped to be as remarkable as an entry from what is known popularly as a letter from the story""?",2317,,
2317,0.06792032,./gpt_bigram.csv,Rewrite a dialogue between two rival factions discussing the enhancement of military strategies through constant renovation and adapting to evolving dynamics.,2318,,
2318,0.067943916,./gpt_bigram.csv,Reconstruct a paragraph and rewrite it in the desired style as the essay must be learned.,2319,,
2319,0.06801849,./gpt_bigram.csv,"Revise this text to make use of more sophisticated vocabulary, please.",2320,,
2320,0.068020456,./gpt_bigram.csv,Transform the text into a letter describing the worst qualities someone possesses.,2321,,
2321,0.06804202,./gpt_bigram.csv,Revise this text to be written in proper English.,2322,,
2322,0.06811386,./gpt_bigram.csv,"Rewrite this text as: ""The spaceship was exploring emotional depth at Hogwarts with plenty of emotion.""",2323,,
2323,0.06814827,./gpt_bigram.csv,Edit the text into a lesson or objective that needs to be accomplished.,2324,,
2324,0.068231456,./gpt_bigram.csv,Edit this text as a human society.,2325,,
2325,0.06836894,./gpt_bigram.csv,"Transform this into a whimsical tale filled with nautical terms, and retell it in the style of a 90s sitcom catchphrase.",2326,,
2326,0.06837064,./gpt_bigram.csv,Rephrase it as a series of statements portraying his absence in a positive light instead of an exaggerated one.,2327,,
2327,0.06837727,./gpt_bigram.csv,Rewrite the text to offer a bonus to the individual displaying a greater temperament focus.,2328,,
2328,0.06847597,./gpt_bigram.csv,Rewrite the functional analysis of alcohol as a poem.,2329,,
2329,0.068547554,./gpt_bigram.csv,Rewrite the solicitation requirements to reflect a nihilist perspective of the text as a modern-day sitcom.,2330,,
2330,0.06855761,./gpt_bigram.csv,Edit a piece of writing for beauty.,2331,,
2331,0.06858568,./gpt_bigram.csv,Translate this content to Elvish.,2332,,
2332,0.06863901,./gpt_bigram.csv,Improve how to vent to the students of artistry.,2333,,
2333,0.06865409,./gpt_bigram.csv,Transform a story you hate into a dialogue between molecules.,2334,,
2334,0.06867486,./gpt_bigram.csv,"Rewrite this text as: ""An impertinent boy's intrusion interrupted Bathsheba's yellow voice, reaching over the thunder.""",2335,,
2335,0.06872166,./gpt_bigram.csv,"Amend this text message to say ""Remember to sit up straight when you see.""",2336,,
2336,0.068838306,./gpt_bigram.csv,Revise the essay with a few strategic edits to enhance its impact.,2337,,
2337,0.0689242,./gpt_bigram.csv,Rephrase this into the style of an epic Viking saga.,2338,,
2338,0.06894293,./gpt_bigram.csv,Rewrite a letter filled with excitement from the Kronborgs' residence into a report summary.,2339,,
2339,0.068957806,./gpt_bigram.csv,Rewrite the essay by incorporating more vivid imagery to convey the intended message with the same level of impact.,2340,,
2340,0.06908397,./gpt_bigram.csv,Edit this as a fairytale.,2341,,
2341,0.06922846,./gpt_bigram.csv,Rewrite this narrative by expanding or strengthening it.,2342,,
2342,0.06929464,./gpt_bigram.csv,Edit a hue accurately.,2343,,
2343,0.06939622,./gpt_bigram.csv,Please rewrite the story with him back in the high.,2344,,
2344,0.06941776,./gpt_bigram.csv,Revise this passage as follows.,2345,,
2345,0.069431946,./gpt_bigram.csv,Edit a sentence!,2346,,
2346,0.06959247,./gpt_bigram.csv,Rewrite a change management communication plan as a dark and steamy romance story told in a sitcom style.,2347,,
2347,0.06961016,./gpt_bigram.csv,Transform this into a love letter written by a deity.,2348,,
2348,0.069625415,./gpt_bigram.csv,"""Revise the author's tone and enhance the developing literary theme.""",2349,,
2349,0.069675274,./gpt_bigram.csv,"Revise the text to focus more on female descendants, rather than providing assistance to adversaries, who possess a significant 40.4% stake in the narrative depicting Berber tribes.",2350,,
