score,file,original,rewrite_prompt,id
0.027266676,./bigram_generator.csv,Improve this as a professional email rewrite the prompt a progressive agriculture.,Transform the given text into a professional email focusing on progressive agriculture.,404
0.027269492,./bigram_generator.csv,Enhance clarity of a guideline to sip three rules of the sea and you send the story rewrite the mans proposition canvas.,Clarify the guideline to summarize the three rules of the sea and then rewrite the man's business proposition canvas.,405
0.027278034,./bigram_generator.csv,Reconstruct this striking dialect.,Rewrite this unique dialect.,406
0.027281614,./bigram_generator.csv,Renovate this as a meaningless declarative sentence sound slumbers and the text into an old as a advice from an echo.,"Transform this into a meaningful imperative sentence: ""Revise the sentence to sound as tranquil as a peaceful slumber and the text to resemble classic advice spoken from an ancient echo.""",407
0.027283037,./bigram_generator.csv,Overhaul it refine this as nonfiction and the lines of national.,Refine this into nonfiction along national lines.,408
0.027285323,./bigram_generator.csv,Redraft it into a love in 1518 and years rewrite the text as a mentor and curses rewrite this as a shakespearean english.,"Redraft it into a love in 15 words: Rewrite the text as a sonnet.
Mentor and curses: Rewrite this as a Shakespearean soliloquy.",409
0.027300611,./bigram_generator.csv,Overhaul this as if it were a letter from his chinese complexion.,Rewrite this as if it were a letter written in a Chinese context.,410
0.027303154,./bigram_generator.csv,Reconstitute this as natural phenomenon change this one of this text as if it as a vow between her eyes.,"""Rephrase this sentence as if it were a vow exchanged between two lovers' eyes.""",411
0.027306966,./bigram_generator.csv,Reconstitute this text using more straightforward testimony in cuba.,Rewrite this text to provide a more direct account of the situation in Cuba.,412
0.027310919,./bigram_generator.csv,Overhaul it as a grittier .,Revamp it to be grittier.,413
0.02732031,./bigram_generator.csv,Modify please modify this event as a philosophical writers from the subject of fortune-telling card donations.,Modify this text to discuss the event from a philosophical perspective on the theme of donating fortune-telling cards.,414
0.027321286,./bigram_generator.csv,Edit a series of the text from the united states and their doors of dealing with tom.,Edit a series of texts related to the United States and their approach to handling Tom.,415
0.02732355,./bigram_generator.csv,Amend this content as inhabited castles on the text into a shakespearean english.,"Transform the text to Shakespearean English by replacing ""inhabited castles"" with the appropriate term.",416
0.027324118,./bigram_generator.csv,Amend a transcript of the story line from the youthful way they travelled very much flax and a finalization to be said wearily.,Revise the script for the story about the adventurous journey with abundant flax and a tired conclusion.,417
0.027328579,./bigram_generator.csv,Paraphrase this as the more and picturesque interest.,Please paraphrase this to make it more interesting and descriptive.,418
0.027336877,./bigram_generator.csv,Rewrite the undertone of incandescence.,Rewrite the underlying tone of brightness.,419
0.027340146,./bigram_generator.csv,Enhance the essay to their kingdom.,Enhance the essay with vivid language and descriptive details to bring their kingdom to life.,420
0.027349312,./bigram_generator.csv,Reformulate this text in getting anything that it into a dialogue between a bungalow in the return no more.,Transform the text into a dialogue between a bungalow and a returning visitor.,421
0.027353378,./bigram_generator.csv,Enhance its word performance present day in a prophet.,Enhance the language and style of a text to make it sound more like a prophecy.,422
0.027359843,./bigram_generator.csv,Enhance this as a very same words.,Rewrite this using the same words.,423
0.027360365,./bigram_generator.csv,Reconfigure it now to be come to comply with a debate between the story to win the text as a considerable comment for a romance featuring a virtue to be,"""Rewrite this text to enhance the story and make it suitable for a romantic debate, focusing on a significant virtue.""",424
0.02736216,./bigram_generator.csv,Revise this as a more gloom wherein the dominance rewrite it right.,Revise this by changing the tone to be more somber and ensure the rewrite accurately represents the dominant theme.,425
0.027367227,./bigram_generator.csv,Edit a touch in any defects of trying to be accorded.,Correct any errors in attempts to be understood.,426
0.02736881,./bigram_generator.csv,Adjust a famous speech.,Rewrite a famous speech.,427
0.027368853,./bigram_generator.csv,Modify this gentlemans answer.,Revise this person's response.,428
0.027373493,./bigram_generator.csv,Rewrite the men and approachable style.,Rewrite the text in a more approachable style.,429
0.027373748,./bigram_generator.csv,Renovate this text as an exchange between two fastest will be agreed unreservedly that s/he does it was struck at the post-road at all blended in gray poet laureate.,Revise this text as a dialogue where two individuals quickly come to a unanimous agreement that what was written by the poet laureate was remarkably impactful.,430
0.0273774,./bigram_generator.csv,Amend it as lying on and informed.rewrite my readers.,"Rewrite it as ""Lay down and inform my audience.""",431
0.027380409,./bigram_generator.csv,Tailor it more jabs at the text using more optimism of war!,Rewrite the text to include more positive references to war!,432
0.02738989,./bigram_generator.csv,Revitalize this as the viewpoints of rawder!,Rewrite this from a raw perspective!,433
0.027390473,./bigram_generator.csv,Overhaul this as a thesaurus to him.,Rewrite this text using a thesaurus.,434
0.027392207,./bigram_generator.csv,Edit it (as bingley observed.,Edit it as Bingley observed.,435
0.027410604,./bigram_generator.csv,Modify please rewrite the story more direct and buttresses and set of twelve.,"Please rewrite the story to be more concise and focused, using a set of twelve supporting points.",436
0.027411332,./bigram_generator.csv,Enhance the text as promptly as a poem by charles e.,Transform the text into a poem resembling the style of Charles E.,437
0.02741432,./bigram_generator.csv,Modify this as a dialogue between words than tigresses yammering in spite of mention.,Rewrite this as a dialogue between two tigers arguing about something.,438
0.027415343,./bigram_generator.csv,Clarify a centre in a political satire about an easy for her warning carved into a historical uprising craft it a limerick rewrite the text in more faithful boy with,Rewrite a political satire poem describing a simple warning message carved into a historical monument as a limerick.,439
0.027422247,./bigram_generator.csv,Enhance clarity of this into a love letter from a myth .,Transform this into a love letter written by a deity.,440
0.027422482,./bigram_generator.csv,Please convey the text as if it as a privacy of strength.,Transform the text to convey a sense of power and confidence.,441
0.02742406,./bigram_generator.csv,Replace each sentence easier to the crisis.,"""Make the sentences simpler in response to the crisis.""",442
0.027425103,./bigram_generator.csv,Rewrite the verdure and be more like a classical sonnet.,Transform the text to mimic a classical sonnet with more poetic language.,443
0.027425105,./bigram_generator.csv,Improve this content as he were engaged in its song lyric.,Transform this content as if it were a song lyric.,444
0.027426148,./bigram_generator.csv,Overhaul a technique to the text as a series of his glory!,Rewrite the text to highlight his greatness.,445
0.027430642,./bigram_generator.csv,Reframe the contents of the use more upbeat mystery rewrite the text into a fish are forced march.,Rewrite the text into a more upbeat mystery-themed content.,446
0.027442457,./bigram_generator.csv,Revitalize a poet.,Revitalize a poem.,447
0.02744254,./bigram_generator.csv,Change this as a classic in color.,Change this to a classic in color.,448
0.027443385,./bigram_generator.csv,Edit it as if it into the elementary stage.,Rewrite it in a simpler way.,449
0.02744428,./bigram_generator.csv,Overhaul a dialogue between two syllables rewrite the highland clachan.,Rewrite a dialogue between two characters in the highland village.,450
0.027447864,./bigram_generator.csv,Rephrase this text as an integration to be praised describe this into an honor to be reached by the work on a remedy to macduff; _second_ from agricultural interests of,Transform this text into an ode celebrating the achievement of developing a cure for disease; deriving inspiration from the world of agriculture.,451
0.027454298,./bigram_generator.csv,Edit this topic explain this as has been with hearts rewrite the arable land.,Rewrite this paragraph to explain how reforestation can help restore arable land.,452
0.027454881,./bigram_generator.csv,Convert this as a more tightly.,Condense this further.,453
0.02745738,./bigram_generator.csv,Revitalize it as a producer of gloom on improving coherence and is a colony on the essay as an industry topic.,Revise the essay on enhancing cohesion and coherence in writing.,454
0.027461622,./bigram_generator.csv,Adjust a shakespearean soliloquy.,Revise a Shakespearean soliloquy.,455
0.027466442,./bigram_generator.csv,Rephrase this passage into a realistic depictions of whiskey.,Rephrase this passage to create a realistic description of whiskey.,456
0.027469499,./bigram_generator.csv,Modernize it into a victorian-era love letter.,Transform the text into a love letter written in the style of the Victorian era.,457
0.02746991,./bigram_generator.csv,Revise this topic as a service level agreement and sear the essay by the merits of jade.--the more direct from the luminous from texts not fond of men who had,"Rewrite this passage as a service level agreement and emphasize the benefits of jade, focusing on information sourced directly from authoritative texts that don't favor individuals with preferences for men.",458
0.027472481,./bigram_generator.csv,Reconstruct this into a more about their meaning beyond the saddle.,Could you please provide me with the original text that you would like me to revise for you?,459
0.02747294,./bigram_generator.csv,Improve a poets muse.,Revise a poet's inspiration.,460
0.027473703,./bigram_generator.csv,Overhaul this as an ethic to be dedicated to another visit the substance of the story of their master of her carriage.,Rewrite this passage to emphasize the importance of revisiting the core of the master's story and loyalty to their journey.,461
0.027487945,./bigram_generator.csv,Revise this into a heartfelt letter from a more questions when invited.,Revise this into a heartfelt letter from a guest inquiring about additional details for an event.,462
0.02748841,./bigram_generator.csv,Enhance it into a philosopher as a muscular stiffness of a coming-of-age story.,Transform the coming-of-age story into a philosophical exploration of physical and emotional growth.,463
0.027490675,./bigram_generator.csv,Overhaul a luxury brand tagline.,Revamp a high-end brand slogan.,464
0.027492989,./bigram_generator.csv,Upgrade this content as if it were a thin tincture of which would then a stream of a more of her softening cluster of jokes rewrite the world.,Rewrite this content to enhance it as if it were a delicate mixture that would flow into a series of her endearing collection of jokes reshaping the universe.,465
0.027502866,./bigram_generator.csv,Enhance a line of the essay with food was saying.,Enhance a line of the essay by adding details about what the food was like.,466
0.027504573,./bigram_generator.csv,Alter a formal invitation to study on deeside.,Revise a formal invitation to study at DeeSide.,467
0.02751031,./bigram_generator.csv,Revitalize a policy document of england.,Revise a policy document for England.,468
0.027521305,./bigram_generator.csv,Revamp the close to jackets and the essay as a soldier.,Revamp the conclusion of the article to reflect the perspective of a military service member.,469
0.027522922,./bigram_generator.csv,Alter this night--and i know--you are lights of a natural philosopher as a synonyms rewrite the text with characters such and tragedy.,Revise this excerpt to emphasize the characters and the tragedy within it.,470
0.027524311,./bigram_generator.csv,Edit it so?,Edit the text.,471
0.027534347,./bigram_generator.csv,Transform the text into a path till the passionless quiet all other said to be entered softly.,Transform the text into a tranquil state where all other voices are muted to be approached delicately.,472
0.027539294,./bigram_generator.csv,Modernize a diary from a line from the young hero.,Update a journal entry with a quote from the protagonist.,473
0.02754201,./bigram_generator.csv,Edit this effect.,Please edit this text.,474
0.027549302,./bigram_generator.csv,Amend this as it were narrow.,Rewrite this to make it more concise.,475
0.027549861,./bigram_generator.csv,Modernize a newspaper standpoint.,Revise a newspaper editorial.,476
0.027552154,./bigram_generator.csv,Rephrase this text was a proclamation by introducing more thing he exclaimed.,Rephrase the text by adding more details to the proclamation he exclaimed.,477
0.027566163,./bigram_generator.csv,Edit this into a grasp at a great unbranded.,Revise this into a stunning advertisement.,478
0.027577704,./bigram_generator.csv,Modify this text as many lights again and then the rebellious phase of quoich.,"Clarify this text by adding ""bright"" before ""lights"" and changing ""quoich"" to ""quiche.""",479
0.02758392,./bigram_generator.csv,Improve a line from the speakers professionalism and at the perspective and the thousand years.,Improve the line for speaker's professionalism and shift the perspective to thousands of years.,480
0.027585959,./bigram_generator.csv,Replace all the style this into a letter deferring a little fear.,"Replace all instances of ""style"" in the text with ""fear, just a little.""",481
0.027586067,./bigram_generator.csv,Enrich this text into a broadcast in spite of twelve feet above the essay as if her brain.,"Enrich this text by transforming it into a broadcast about the essay, elevating it as if it's twelve feet above the ground.",482
0.02759191,./bigram_generator.csv,Rephrase this as if it was telling the text as quick look deeply upon his horse below.,"Transform the text to ""Take a quick glance at the horse below.""",483
0.027598184,./bigram_generator.csv,Modify this passage as if you could not limited to.,Rewrite this passage as if there were no limitations.,484
0.027602423,./bigram_generator.csv,Upgrade this knowledge eased by reversing the period being absorbed in the text into a play to the text as a workshop to be practiced.,Reverse the process of absorbing the text to turn it into a play for the text to be rehearsed as a workshop.,485
0.027603095,./bigram_generator.csv,Revitalize it an accredited correspondent.,Revitalize it as a credible source.,486
0.027606823,./bigram_generator.csv,Innovate upgrade this text into a astronaut getting the great loveliness of his side.,Transform this text into a description of an astronaut experiencing the beauty of space.,487
0.027609019,./bigram_generator.csv,Alter this as far more beautiful reaches.,Rewrite this to be more elegant.,488
0.027618797,./bigram_generator.csv,Please rewrite this as sharp like im not for a computer rewrite the roar of a historical leader.,Rewrite the roar of a historical leader in a way that is as sharp as if not from a computer.,489
0.0276289,./bigram_generator.csv,Modify please retain this as a spy thriller with clues rewrite this as a battle cry.,Transform this into a battle cry while maintaining the spy thriller theme.,490
0.02762998,./bigram_generator.csv,Change it as a look in alliteration .example ,Transform the sentence using alliteration.,491
0.02763953,./bigram_generator.csv,Renovate a _banco_ or a scene for the text as a time conscience told him clearly.,Revise a passage of text to make it more concise.,492
0.027641356,./bigram_generator.csv,Enhance it were a speech before you think so.,Enhance the text as if it were a speech before you submit it.,493
0.027651573,./bigram_generator.csv,Modernize this as lighthearted and oddly phrased missives have been so the ythan.,Update this to be as quirky and playfully worded as possible.,494
0.027663425,./bigram_generator.csv,Renovate this as political satire and vices of other logs were generally inspired; envied her eyes the text through the calm and you agree that the essay in an astronauts,"Reinvent this as a political satire, drawing inspiration from other works; envy permeated the text like a wildfire and do you concur that the piece reads like a manifesto from outer space?",495
0.027664213,./bigram_generator.csv,Enrich this into a lighthearted and robust.,Enhance this to be more lighthearted and engaging.,496
0.027666098,./bigram_generator.csv,Enrich this happy like a manifesto for a formal tone.,Revise this passage to elevate its tone to that of a manifesto.,497
0.027668733,./bigram_generator.csv,Convert this agreement for a lighter tone shift of instructions for a series of the inner monologue.,Rewrite this agreement into a more casual tone for a set of inner thoughts.,498
0.027675312,./bigram_generator.csv,Modify please transform this into instructions for an ethic to be found the key moment.,Transform this into instructions for an essay to be found in the key moment.,499
0.027677365,./bigram_generator.csv,Modify this text as a vast and vice versa rewrite the russian support to my flowers.,Rewrite the text to provide extensive Russian support for my flower shop.,500
0.027679367,./bigram_generator.csv,Modify this passage as if it a snarling smile.,Transform the passage into a snarling smile.,501
0.027682008,./bigram_generator.csv,Enhance it were a relationship to be executed adapt it as a defect in the text as a social movement.,"Transform the text to: ""Rewrite the text as if a relationship were to be viewed as a social movement.""",502
0.027687393,./bigram_generator.csv,Reconstitute the essay as the boulders.,Rewrite the essay as bullet points.,503
0.027695356,./bigram_generator.csv,Edit a lark.,Edit a park.,504
0.02769713,./bigram_generator.csv,Redesign this as if it were a fact that without being played upon the enchanting beauty which the faith and apprentice.,"""Rephrase this to emphasize the captivating beauty of faith and dedication.""",505
0.02769768,./bigram_generator.csv,Enrich this text as all his mind me get along with each using the dragon essay with absurdity rewrite the continent besides the ages.,"Enhance this text by incorporating the theme of interconnectedness in the essay ""On the Dragons"" and explore the concept of absurdity throughout different periods in history across the continents.",506
0.027708316,./bigram_generator.csv,Improve please improve it a closure to be wacky misunderstandings rewrite the coolie had been opened and was above.,Please improve the closure to be a comical misunderstanding. Rewrite the cookie jar had been opened and was empty.,507
0.027710708,./bigram_generator.csv,Modernize this into a lighter hue.,Lighten the tone of this text.,508
0.027713032,./bigram_generator.csv,Revamp the limited pov .,Revise the limited point of view.,509
0.027713638,./bigram_generator.csv,Adjust a romantic love letter.,Rewrite a romantic love letter.,510
0.027723424,./bigram_generator.csv,Upgrade it as a series of the essay by a debate to be struck.,Revise the essay into a series of debate-style arguments.,511
0.027727772,./bigram_generator.csv,Revamp the essay to call on them from poverty of obtaining a new age religion.,Revise the essay to address the issue of poverty resulting from the search for a modern religion.,512
0.027730493,./bigram_generator.csv,Edit it back to the larger could see vividly the original text.,Edit the text back to its original form so that it is more easily readable.,513
0.027736189,./bigram_generator.csv,Enhance this into a little mannerly explanations and their thoughts to be embarked upon.,Transform this into brief polite descriptions and their ideas to be undertaken.,514
0.027744742,./bigram_generator.csv,Please convey deeper meaning at a series of a little piker of letters to be arranged.,Please enhance the significance of a sequence of small snippets of text to be organized.,515
0.0277455,./bigram_generator.csv,Rewrite the story from the text as if it is chief purveyor of service level agreement shall be objectived.,Rewrite the story from the text as if the main focus is on the key provider of service level agreements.,516
0.027759861,./bigram_generator.csv,Revitalize this information as a dialogue between elements had feathers!,Rewrite this information as a dialogue between characters who have feathers!,517
0.027774239,./bigram_generator.csv,Modify this content as a debt recovery letter.,Transform the given content into a debt collection letter.,518
0.027774855,./bigram_generator.csv,Revamp this as a letter that emphasizes the story from the story to be executed at sironcha.,Please rewrite this as a letter that highlights the narrative to be performed in Sironcha.,519
0.027777027,./bigram_generator.csv,Edit it into the finest in her mood to me.,Can you please refine this text for me?,520
0.02777973,./bigram_generator.csv,Revise this as a recap email following a stinging and tireless; not shouting in agony.,Revise this as a recap email following a long and challenging project; not one filled with complaints.,521
0.027781222,./bigram_generator.csv,Adjust a fantasy novel with earnestness.,Revise a fantasy novel with sincerity.,522
0.027781468,./bigram_generator.csv,Revise this into the essay by equals signs: =bold=.,Revise this essay into bold text.,523
0.027782459,./bigram_generator.csv,Change it into pasture since the essay in the essay from the lies are asking help overhearing something equally genteel.,Change the essay in the article from lies to truths by asking for assistance in listening to something equally refined.,524
0.02780618,./bigram_generator.csv,Rewrite it with the great frieze coat catching the still exceptional.,Rewrite the coat catching the exceptional in a great frieze.,525
0.027807297,./bigram_generator.csv,Improve this text was to the heart was aroused him.,"Rewrite this text to say ""His heart was deeply stirred.""",526
0.027807765,./bigram_generator.csv,Enhance clarity and more descriptive scene from the text into a professor at once he was a good sea to be said feeney.,"Transform the text to ""Transform the scene of the professor at the sea saying he was a good one to be Feeney, enhancing clarity and description.""",527
0.027808022,./bigram_generator.csv,Enhance clarity of humor that the words_.,Enhance the clarity of humor in the text.,528
0.027809983,./bigram_generator.csv,Amend this as an etiquette guide for a historical figure make it as a caesar cipher with a dialogue rewrite this as well set forth in a knight setting.,"Transform the text as follows: 
- Rewrite the text as an etiquette guide for a historical figure
- Apply a Caesar cipher to the text
- Rewrite the text as a dialogue set forth in a knight setting",529
0.027814092,./bigram_generator.csv,Innovate this text was i ought to most wisdom.,"Transform this text into a meaningful sentence: ""Innovate what I perceive as the most wisdom.""",530
0.02781757,./bigram_generator.csv,Edit this as the text was hot and pheasants.,Edit this text as though it was hastily written.,531
0.027823525,./bigram_generator.csv,Alter it a quick.,Alter it quickly.,532
0.027828438,./bigram_generator.csv,Rephrase this text in his own dear boy.,Rephrase this text in your own words.,533
0.02783189,./bigram_generator.csv,Revitalize a blues song lyric.,Revise a blues song lyric.,534
0.02783227,./bigram_generator.csv,Improve it into an association to piece of it as life rewrite this as a person with no certitude in a good lad.,Rewrite this as a person with no certainty in a good life.,535
0.027836494,./bigram_generator.csv,Enhance it a velociraptor) rewrite the city from the essay with iambic pentameter.,Rewrite the essay's passage about the city using iambic pentameter.,536
0.027841704,./bigram_generator.csv,Paraphrase this refinement of the women.,Refine this description of the women.,537
0.027847731,./bigram_generator.csv,Enhance the english?,Revise the English text to improve its clarity and quality.,538
0.027855223,./bigram_generator.csv,Enrich this text as if it as if you may be.,Enrich this text as if it were a masterpiece.,539
0.02785757,./bigram_generator.csv,Revamp this into a modesty artfully affected.,Rewrite this with a touch of modesty.,540
0.027859244,./bigram_generator.csv,Change this view; and.,Could you please provide a clearer prompt?,541
0.027872069,./bigram_generator.csv,Revamp the essay from multitudes of straloch.,Revamp the essay with multiple sources.,542
0.027882379,./bigram_generator.csv,Rewrite this as a citation to be principled.,Transform the given text into a principled citation.,543
0.027884925,./bigram_generator.csv,Revamp it as a master and through a space than the essay in the linn.,Revise the essay with a focus on mastery and spatial expansion.,544
0.027885327,./bigram_generator.csv,Modernize this statement about nature.,Update this statement about nature.,545
0.027898217,./bigram_generator.csv,Revitalize this explanation (and in large trade.,Revise this explanation and expand on it in detail.,546
0.02790123,./bigram_generator.csv,Improve it as a dialogue between elements of the grass wherever he tried to finish the text as a professor in repose on the american was there!,"Transform the text into a dialogue between elements of nature, with a professor relaxing in an American setting.",547
0.027913207,./bigram_generator.csv,Revitalize this concept frame this into the essay by molly elliott seawell.,Rewrite this concept into an essay by Molly Elliott Seawell.,548
0.027915187,./bigram_generator.csv,Enhance the text as a romance between time instead it as natural.,"Transform the text into a romance, portraying time as a natural aspect of it.",549
0.027916519,./bigram_generator.csv,Modernize a line from the first words had six or shoulder.,"Transform the following line: ""The first words had six or should"" into a modernized version.",550
0.027920118,./bigram_generator.csv,Reconfigure this text as the gesture was not override the hard-hit streamed out of sacerdotal caste in a cheetah on the names of the glaciers just feel more sophisticated vocabulary,"Reconfigure this text by enhancing the sophisticated vocabulary, while ensuring that the gesture does not override the hard-hitting message emanating from the sacred lineage of glaciers.",551
0.027928881,./bigram_generator.csv,Adapt it were a letter instead of the story as a modern world.,Adapt the story into a modern world setting in the form of a letter.,552
0.027929936,./bigram_generator.csv,Replace realism with a welcoming speech in a series of a narrative of a warning label.,Transform a warning label into a welcoming speech in a narrative series.,553
0.027930304,./bigram_generator.csv,Edit this as if they mingled gray and thine.,Edit this as if they mingled gray and wine.,554
0.027944636,./bigram_generator.csv,Revitalize it as a voice before the essay completely evil.,Revise the essay to give it a more neutral tone.,555
0.02794584,./bigram_generator.csv,Rewrite the finer examples.,Rewrite the given examples finely.,556
0.027947595,./bigram_generator.csv,Renovate a letter to the summit of the dee.,Rewrite a letter to the top of the hill.,557
0.027948787,./bigram_generator.csv,Rephrase this important crop.,Certainly! Could you please provide me with the text you would like me to rephrase?,558
0.027949343,./bigram_generator.csv,Upgrade this as upon the readers senses and protruded like a guerrilla marketing campaign to continue an interview in which a conical in the essay as a series of street,Revise this to heighten the impact on the reader's senses and captivate like a guerrilla marketing campaign to further a discussion where individuality shines through in the narrative as a vivid sequence of urban scenes.,559
0.027949683,./bigram_generator.csv,Revamp the story line from the text into an agreement to evolve beyond physical map of high school claims to be done.,Revise the storyline of the text into a contract to transcend the physical boundaries of high school premises.,560
0.027950497,./bigram_generator.csv,Revise this state of spirits.,Rewrite this passage.,561
0.027951295,./bigram_generator.csv,Rephrase this text into a vow between two ounces of england.,Rewrite this text as a vow exhaled by two lovers from England.,562
0.027960736,./bigram_generator.csv,Redesign this into a letter from the text with the temple like that the western and embarked upon.,Redesign this text into a letter with a Western temple-like theme.,563
0.027962971,./bigram_generator.csv,Edit a bit more straightforward sentence using thou.,"Rewrite a simple sentence using ""thou.""",564
0.027967958,./bigram_generator.csv,Improve please translate this into a oath for more formal invitation to the farm for a user manual for a postcard from the musical number.,Please translate this into a formal invitation for a user manual from a farm to a postcard with a musical theme.,565
0.02797007,./bigram_generator.csv,Revise this as a more romance rewrite the good families round it.,Rewrite this as a more romantic description of the surrounding good families.,566
0.027977455,./bigram_generator.csv,Ameliorate this as if it has a series of certain sentences and a gossip column in a heartfelt conversation between two miles removed from the text into the fordyces.,Rewrite this as though it consists of a sequence of specific sentences and a gossip column within an emotional conversation between two characters who are far apart and then bring it into the modern context of Fordyce's sermons.,567
0.027979005,./bigram_generator.csv,Rephrase this text as if it to find him.,Rephrase this text as if it were written to locate him.,568
0.027979627,./bigram_generator.csv,Revamp the text into a philosophical epiphany and the purpose for the first conscious machine.,Transforming text into a philosophical epiphany and the purpose for the first conscious machine.,569
0.02798554,./bigram_generator.csv,Transform the text as a clean and generally speaking to be like an avant-garde theatre performance improvement plan to the boys who have stepped out--incredibly shrunken.,"Revise the text to be more avant-garde and polished, aimed at enhancing a theatrical performance for a group of actors who may be feeling small or insignificant.",570
0.027989812,./bigram_generator.csv,Revamp a victorian-era love letter.,Rewrite a Victorian-era love letter.,571
0.027990041,./bigram_generator.csv,Improve readability and excitement rewrite the colony.,Revitalize the colony.,572
0.027996497,./bigram_generator.csv,Convey please check the essay as a simpler terms of the faces and inspire my terms.,Please simplify and reword the essay to make it easier to understand and more engaging.,573
0.027998287,./bigram_generator.csv,Enrich this as a public apology letter of view transform it up.,Transform this into a public apology letter.,574
0.028009286,./bigram_generator.csv,Improve that on the story from a settlement to the whiskey.,Please improve the story from a settlement to the whiskey.,575
0.028009783,./bigram_generator.csv,Edit it from new color.,Edit it to a new color.,576
0.02801081,./bigram_generator.csv,Change it as if it into a teachers advice.,Turn the given text into advice from a teacher.,577
0.028012777,./bigram_generator.csv,Enhance clarity and jokester dialogue between two sober sense of the child rewrite the ordinary sail-boats from the seville; the essay as a series of detail.,Enhance the clarity and witty banter between two siblings retelling their adventure sailing on the Seville; write the essay with a focus on vivid details.,578
0.028015304,./bigram_generator.csv,Overhaul this natural phenomenon (e.g..,Revise this natural phenomenon.,579
0.028035278,./bigram_generator.csv,Reformulate this as a lecture by breaking news report by the founding story as of blog from a higher quality.,Rewrite this as a lecture breaking down a news report into its founding story as if it were a high-quality blog post.,580
0.02803755,./bigram_generator.csv,Renovate it into a romance with evocative.,Transform it into a romantic piece with vivid imagery.,581
0.028042322,./bigram_generator.csv,Improve readability and engaging and if i wanted to come and the whole story--that of view of the highlanders were haggard stranger declared with the end of a company culture,Improve readability and engagement in the whole story by presenting it from the perspective of the haggard stranger declaring the end of a company culture in the eyes of the highlanders.,582
0.028043265,./bigram_generator.csv,Enhance a message used in a classic greek or modified and on what right at hand for she schooled as a sci-fi novel.,Enhance a classic Greek message or modify it for a Sci-Fi novel.,583
0.028045483,./bigram_generator.csv,Upgrade it is so that this as a business travel from the text into a luxury product and abusive power to stretch and the essay as it to the money,"Transform the text from a business travel theme into a luxurious product narrative, highlighting the abuse of power and the influence of wealth in the essay.",584
0.028046913,./bigram_generator.csv,Revise this analysis as specified in any convincing detail.,Revise this analysis with specific and convincing details.,585
0.028049067,./bigram_generator.csv,Enhance its original meaning rephrase this text as a warning from their irregular teeth.,Rephrase this text as a warning from their crooked teeth.,586
0.02804971,./bigram_generator.csv,Edit a line from the essay without prominently displaying or re-use it as if it into a series of gravy on the text.,"Edit a line from the essay without prominently displaying it or reusing it, incorporate it smoothly into the text.",587
0.028049989,./bigram_generator.csv,Reformulate this text into a historical uprising leader.,"""Reformulate this text into a historical uprising leader.""",588
0.028050113,./bigram_generator.csv,Modify please translate this into a combination of tan.,Transform the text into a combination of tan.,589
0.028057788,./bigram_generator.csv,Renovate a fine and tea in the essay in the beholder bitterness and less swearing .,Revise the essay by reducing the bitter tone and minimizing the use of swear words.,590
0.0280596,./bigram_generator.csv,Revamp the main character interaction .,Revamp the main character interaction.,591
0.02806271,./bigram_generator.csv,Edit a letter to the summit of a good measure.,Edit a letter to the editor for good measure.,592
0.028070124,./bigram_generator.csv,Tailor this into an explorers notes upon convert this as a modern teenager rewrite the story by e-mail) within him with genuine gratitude.,"Transform a story into an explorer's journal, then modernize it as a teenage email, expressing genuine gratitude.",593
0.028071236,./bigram_generator.csv,Upgrade a declaration of a detectives inner monologue from strain.,Revise a detective's internal monologue to make it more impactful.,594
0.02807211,./bigram_generator.csv,Enhance clarity and his body of receipt that the essay as a natural passing time.,Enhance the clarity of his essay by refining the organization and structure.,595
0.028072223,./bigram_generator.csv,Enhance clarity and corrupt policemen rewrite the essay as an ant colonys epic space explorer on the devil in the text into a lighthouse keeper.,"Rewrite the essay about corrupt policemen into an epic tale of an ant colony's space explorer encountering the devil, transforming them into a lighthouse keeper.",596
0.028075267,./bigram_generator.csv,Clarify it as if in the text into the man some sparkling teeth.,Rewrite the text to include the man with sparkling teeth.,597
0.028081216,./bigram_generator.csv,Edit it into a welcoming speech by a delicate thing--harder and craft.,Transform the text into a warm and delicate welcoming speech with care and skill.,598
0.028082063,./bigram_generator.csv,Enhance its original essay to be assured.,Enhance the original essay to ensure its quality.,599
0.028084625,./bigram_generator.csv,Redesign this as a greater level agreement (sla) style it were being the text as set entirely displaced the winds.,Please rewrite this as a service level agreement (SLA) as if the text had been completely scattered by the winds.,600
0.028091842,./bigram_generator.csv,Enhance its self-awareness rewrite the story with helen perform their indignation to the papers then.,Rewrite the story with Helen expressing her indignation to the papers.,601
0.028092852,./bigram_generator.csv,Redesign this into a wanderer in the text as if it is growing steadily.,Redesign this text to read as a continuous growth or progression.,602
0.028096922,./bigram_generator.csv,Edit it as the text as a member of the order of the terms of your illustrious annie besant.,"Edit the text as a member of the Order of the Eastern Star, following the guidelines of your revered Annie Besant.",603
0.028102724,./bigram_generator.csv,Edit a parody of a sophisticated vocabulary.,Edit a parody of sophisticated vocabulary.,604
0.028109377,./bigram_generator.csv,Enhance clarity and paint with the tragedy evolved in famous speech.,Enhance the clarity and emphasize the tragedy in the famous speech.,605
0.02812669,./bigram_generator.csv,Please rephrase this as a glossy magazine.,Transform this into glossy magazine style writing.,606
